Country,Year,Discipline,Specialty,RCA_Specialty
Iceland,2017,Clinical Medicine,Allergy,4.347810032618194
Burma,2016,Social Sciences,Political Science and Public Administration,1.74111938135247
Armenia,2016,Social Sciences,Sociology,1.0170801801270877
Brunei,2016,Social Sciences,Sociology,1.804566311153756
Congo,2016,Social Sciences,Sociology,4.213617889097934
Ireland,2017,Biology,Agricult & Food Science,1.8297532124741127
Laos,2017,Biology,Agricult & Food Science,3.84829791460942
Macedonia,2017,Biology,Agricult & Food Science,1.1914922389463782
Malawi,2017,Biology,Agricult & Food Science,1.972125085152626
Moldova ,2017,Biology,Agricult & Food Science,1.201504778769457
Republic of Serbia,2017,Biology,Agricult & Food Science,2.0538227127663617
Spain,2017,Biology,Agricult & Food Science,1.482339873572092
Tanzania,2017,Biology,Agricult & Food Science,2.3829844778927565
Australia,2017,Biology,Botany,1.1094184313655544
Laos,2017,Biology,Botany,2.883899775870968
Niger,2017,Biology,Botany,5.7002081507449605
Nigeria,2017,Biology,Botany,1.703160900366235
Zimbabwe,2017,Biology,Botany,2.0611797697171244
Bangladesh,2017,Biology,Dairy & Animal Science,1.891717475795222
Czech Republic,2017,Biology,Dairy & Animal Science,1.399596971340465
South Africa,2017,Biology,Dairy & Animal Science,1.1791235412509848
Uganda,2017,Biology,Dairy & Animal Science,1.1840283812728274
Chile,2017,Biology,Ecology,1.4720256026327496
Denmark,2017,Biology,Ecology,1.474730714282546
Hungary,2017,Biology,Ecology,1.224891934478687
Kyrgyzstan,2017,Biology,Ecology,1.672293777213156
Fiji,2017,Biology,Entomology,1.377922286138005
Guinea,2017,Biology,Entomology,2.637736947749896
Laos,2017,Biology,Entomology,3.44052645358682
Palestine,2017,Biology,Entomology,1.291199904492956
Panama,2017,Biology,Entomology,6.320718204670392
Trinidad and Tobago,2017,Biology,Entomology,4.093040091336045
Argentina,2017,Biology,General Biology,2.025256843610779
United Kingdom,2017,Biology,General Biology,1.0255461919706177
Botswana,2017,Biology,General Zoology,1.083656432200461
Guinea,2017,Biology,General Zoology,3.4470595081424187
Macedonia,2017,Biology,General Zoology,1.2338906193918884
Mongolia,2017,Biology,General Zoology,2.6910129989215905
Norway,2017,Biology,General Zoology,1.1422852743393497
Ukraine,2017,Biology,General Zoology,1.9126645685499024
Uzbekistan,2017,Biology,General Zoology,1.6062481435870737
Albania,2017,Biology,Marine Biology & Hydrobiology,3.9441933353165286
Belize,2017,Biology,Marine Biology & Hydrobiology,17.261646126326454
Djibouti,2017,Biology,Marine Biology & Hydrobiology,10.480285148126775
Gabon,2017,Biology,Marine Biology & Hydrobiology,2.8769410210544093
Grenada,2017,Biology,Marine Biology & Hydrobiology,3.938899116074493
Senegal,2017,Biology,Marine Biology & Hydrobiology,1.8494620849635488
Australia,2017,Biology,Miscellaneous Biology,1.7165366228237766
Burma,2017,Biology,Miscellaneous Biology,1.5975986629456191
Guinea,2017,Biology,Miscellaneous Biology,3.971173819321968
Tajikistan,2017,Biology,Miscellaneous Biology,4.532317945965289
Georgia,2017,Biology,Miscellaneous Zoology,1.2509697431053937
Liberia ,2017,Biology,Miscellaneous Zoology,15.544457363402206
Mexico,2017,Biology,Miscellaneous Zoology,3.1548237728211324
Grenada,2017,Biomedical Research,Anatomy & Morphology,262.8175351882226
Cuba,2017,Biomedical Research,Biochemistry & Molecular Biology,1.232144793048089
Saudi Arabia,2017,Biomedical Research,Biochemistry & Molecular Biology,1.0037157210957373
Angola,2017,Biomedical Research,Biomedical Engineering,1.6157277787289472
China,2017,Biomedical Research,Biomedical Engineering,1.3900620727449602
Denmark,2017,Biomedical Research,Biomedical Engineering,1.0433321995228582
Senegal,2017,Clinical Medicine,Dermatology & Venerial Disease,1.127691436256644
Singapore,2017,Clinical Medicine,Dermatology & Venerial Disease,1.094061504988746
United Kingdom,2017,Clinical Medicine,Dermatology & Venerial Disease,1.0311784451691632
Norway,2017,Clinical Medicine,Endocrinology,1.187015721309717
Bangladesh,2017,Clinical Medicine,Environmental & Occupational Health,4.645273319935005
Peru,2017,Clinical Medicine,Environmental & Occupational Health,2.185296849129597
Suriname,2017,Clinical Medicine,Environmental & Occupational Health,6.131217475493162
Tajikistan,2017,Clinical Medicine,Environmental & Occupational Health,2.5324593920515235
Uganda,2017,Clinical Medicine,Environmental & Occupational Health,4.651971994716941
Belgium,2017,Clinical Medicine,Fertility,2.5813627175882754
New Zealand,2017,Clinical Medicine,Fertility,1.6858094672787778
Malta,2017,Clinical Medicine,Gastroenterology,1.8554115352584024
Taiwan,2017,Clinical Medicine,Gastroenterology,1.0994975359996249
Chile,2017,Clinical Medicine,General & Internal Medicine,1.480101263476369
Denmark,2017,Clinical Medicine,General & Internal Medicine,1.4518934908477388
Guinea-Bissau,2017,Clinical Medicine,General & Internal Medicine,1.7249103123745626
Rwanda,2017,Clinical Medicine,General & Internal Medicine,2.528112824243634
South Africa,2017,Clinical Medicine,General & Internal Medicine,1.2147255720947625
Tonga,2017,Clinical Medicine,General & Internal Medicine,3.763440681544501
Singapore,2017,Clinical Medicine,Geriatrics,1.07259123798006
Sweden,2017,Clinical Medicine,Geriatrics,1.6094294665919526
Croatia,2017,Clinical Medicine,Hematology,1.2496589399115874
Germany,2017,Clinical Medicine,Hematology,1.5616991920463872
Israel,2017,Clinical Medicine,Hematology,1.994250354290131
Palestine,2017,Clinical Medicine,Hematology,1.7344364602158984
Angola,2017,Clinical Medicine,Immunology,3.132910223393912
Bahamas,2017,Clinical Medicine,Immunology,1.4282384841942832
Ethiopia,2017,Clinical Medicine,Immunology,3.415058072889476
Ivory Coast,2017,Clinical Medicine,Immunology,4.733295770723291
Morocco,2017,Clinical Medicine,Immunology,1.057570420238235
Philippines,2017,Clinical Medicine,Immunology,2.7642405283307463
Yemen,2017,Clinical Medicine,Immunology,1.4061807469866494
Costa Rica,2017,Clinical Medicine,Miscellaneous Clinical Medicine,1.7626952360503825
Lebanon ,2017,Clinical Medicine,Miscellaneous Clinical Medicine,1.080857975868341
Liechtenstein,2017,Clinical Medicine,Miscellaneous Clinical Medicine,2.0354933082962745
Nigeria,2017,Clinical Medicine,Miscellaneous Clinical Medicine,1.4795233527571117
Republic of Serbia,2017,Clinical Medicine,Miscellaneous Clinical Medicine,1.4199112612316838
New Zealand,2017,Clinical Medicine,Nephrology,1.215637143022486
Australia,2017,Clinical Medicine,Neurology & Neurosurgery,1.0547878445029484
Norway,2017,Clinical Medicine,Neurology & Neurosurgery,1.0642480759393922
Italy,2017,Clinical Medicine,Obstetrics & Gynecology,1.5004636287072943
Sweden,2017,Clinical Medicine,Obstetrics & Gynecology,1.029382413971652
Australia,2017,Clinical Medicine,Ophthalmology,1.173876345436525
Greece,2017,Clinical Medicine,Ophthalmology,1.3450223369943453
St-Lucia,2017,Clinical Medicine,Ophthalmology,21.0193853040725
Netherlands,2017,Clinical Medicine,Orthopedics,1.467543670565935
Liberia ,2017,Clinical Medicine,Pediatrics,7.350765559373806
Palau,2017,Clinical Medicine,Miscellaneous Clinical Medicine,8.672971487523258
St-Lucia,2017,Clinical Medicine,Miscellaneous Clinical Medicine,19.947834421303494
Sudan,2017,Clinical Medicine,Miscellaneous Clinical Medicine,1.388480354151055
Taiwan,2017,Clinical Medicine,Miscellaneous Clinical Medicine,1.2995331870556022
Kuwait,2017,Clinical Medicine,Nephrology,1.6289457819219484
Slovenia,2017,Clinical Medicine,Nephrology,4.966373305594737
Thailand,2017,Clinical Medicine,Nephrology,1.108090749103243
Ireland,2017,Clinical Medicine,Neurology & Neurosurgery,1.077746048239444
Andorra,2017,Clinical Medicine,Obstetrics & Gynecology,19.73799930282152
Liberia ,2017,Clinical Medicine,Obstetrics & Gynecology,4.386222067293671
Republic of Kosovo,2017,Clinical Medicine,Obstetrics & Gynecology,3.947599860564305
Uganda,2017,Clinical Medicine,Obstetrics & Gynecology,2.9557736060797617
Eritrea,2017,Clinical Medicine,Ophthalmology,18.27772635136739
Israel,2017,Clinical Medicine,Ophthalmology,1.8036904956873023
Lebanon ,2017,Clinical Medicine,Ophthalmology,3.163664254074729
Liberia ,2017,Clinical Medicine,Ophthalmology,3.8924787600134256
Denmark,2017,Clinical Medicine,Otorhinolaryngology,1.0004758410611982
Gabon,2017,Clinical Medicine,Otorhinolaryngology,2.081002405648166
Libya,2017,Clinical Medicine,Pathology,1.032083511698666
Tunisia,2017,Clinical Medicine,Pathology,1.1343012067927312
Burundi,2017,Clinical Medicine,Pediatrics,8.445560429918842
Jamaica,2017,Clinical Medicine,Pediatrics,3.698211244157009
Nicaragua,2017,Clinical Medicine,Pediatrics,3.6416636716163815
South Sudan,2017,Clinical Medicine,Pediatrics,7.350765559373806
Turkey,2017,Clinical Medicine,Pediatrics,1.6931278758532493
Uganda,2017,Clinical Medicine,Pediatrics,3.137223570681167
Switzerland,2017,Clinical Medicine,Pharmacology,1.0866974601296508
Portugal,2017,Clinical Medicine,Pharmacy,1.41309953463476
Australia,2017,Clinical Medicine,Psychiatry,2.026812937023305
Austria,2017,Clinical Medicine,Psychiatry,1.059365437375637
Ivory Coast,2017,Clinical Medicine,Respiratory System,1.8543372349729723
South Africa,2017,Clinical Medicine,Respiratory System,1.5781198513459227
United Kingdom,2017,Clinical Medicine,Respiratory System,1.6397688559326096
Democratic Republic of the Congo,2017,Clinical Medicine,Surgery,1.4613793356603866
France,2017,Clinical Medicine,Surgery,1.0502127548725768
Netherlands,2017,Clinical Medicine,Surgery,1.4345415112638205
Papua New Guinea,2017,Clinical Medicine,Surgery,1.1444717921615772
Saint-Vincent-et-les-Grenadines,2017,Biomedical Research,Biomedical Engineering,21.46609763168458
Singapore,2017,Biomedical Research,Biomedical Engineering,1.558184159061707
Israel,2017,Biomedical Research,Cellular Biology Cytology & Histology,1.2659321676506845
Japan,2017,Biomedical Research,Cellular Biology Cytology & Histology,1.3618370856914683
Egypt,2017,Biomedical Research,Embryology,1.1202267894092617
Afghanistan,2017,Biomedical Research,General Biomedical Research,1.329847176738835
Estonia,2017,Biomedical Research,General Biomedical Research,1.587168281272392
Thailand,2017,Biomedical Research,General Biomedical Research,1.311995626704969
Armenia,2017,Biomedical Research,Genetics & Heredity,1.1324446318944876
Austria,2017,Biomedical Research,Genetics & Heredity,1.2463923072204597
Canada,2017,Biomedical Research,Genetics & Heredity,1.2384151044861005
Gabon,2017,Biomedical Research,Genetics & Heredity,2.4129212418143986
Denmark,2017,Biomedical Research,Microbiology,1.5533841871071086
Ivory Coast,2017,Biomedical Research,Microbiology,2.145552004266853
Saudi Arabia,2017,Biomedical Research,Microbiology,1.0268144654978495
Solomon Islands,2017,Biomedical Research,Microbiology,2.2946637265711134
Switzerland,2017,Biomedical Research,Microbiology,1.0418455336217
Austria,2017,Biomedical Research,Miscellaneous Biomedical Research,1.1501277326162866
Burkina Faso,2017,Biomedical Research,Miscellaneous Biomedical Research,1.2023173064162316
Lithuania,2017,Biomedical Research,Miscellaneous Biomedical Research,1.1608236114338837
Republic of Serbia,2017,Biomedical Research,Miscellaneous Biomedical Research,1.163689566868038
Turkey,2017,Biomedical Research,Miscellaneous Biomedical Research,1.2200985881662512
Venezuela,2017,Biomedical Research,Miscellaneous Biomedical Research,1.0770759203312072
Denmark,2017,Biomedical Research,Nutrition & Dietetic,1.7984815105206036
Ecuador,2017,Biomedical Research,Nutrition & Dietetic,1.9421946628034608
Macedonia,2017,Biomedical Research,Nutrition & Dietetic,2.1364141290838066
Paraguay,2017,Biomedical Research,Nutrition & Dietetic,1.4968506636892915
Qatar,2017,Biomedical Research,Nutrition & Dietetic,1.1075668792593858
Australia,2017,Biomedical Research,Parasitology,1.2356344592690265
Burkina Faso,2017,Biomedical Research,Parasitology,12.89208773901961
Iceland,2017,Biomedical Research,Parasitology,1.1821904956165996
Malaysia,2017,Biomedical Research,Parasitology,1.1436784208093929
Republic of Kosovo,2017,Biomedical Research,Parasitology,7.55945144697059
Tunisia,2017,Biomedical Research,Parasitology,2.9683709870303363
Brazil,2017,Biomedical Research,Virology,1.1041155014455348
Kyrgyzstan,2017,Biomedical Research,Virology,2.1851428733577367
Mauritius,2017,Biomedical Research,Virology,2.128385915608185
St-Kitts & Nevis ,2017,Biomedical Research,Virology,12.139682629765204
Slovakia,2017,Chemistry,Analytical Chemistry,1.4177440541836166
Syria,2017,Chemistry,Analytical Chemistry,2.213448330772277
Bulgaria,2017,Chemistry,Applied Chemistry,1.1428112223318767
Lithuania,2017,Chemistry,Applied Chemistry,3.493771106941839
Azerbaijan,2017,Chemistry,Inorganic & Nuclear Chemistry,4.775390003813008
Spain,2017,Chemistry,Inorganic & Nuclear Chemistry,1.13629428094105
Azerbaijan,2017,Chemistry,Physical Chemistry,2.173493241490072
Hungary,2017,Clinical Medicine,Ophthalmology,1.1275873821992124
South Korea,2017,Clinical Medicine,Ophthalmology,1.4821292585774897
Switzerland,2017,Clinical Medicine,Ophthalmology,1.5229560172834178
Togo,2017,Clinical Medicine,Ophthalmology,6.467503170483846
French-Guiana,2017,Clinical Medicine,Orthopedics,1.9891556424394563
Qatar,2017,Clinical Medicine,Orthopedics,1.1633236726349006
Jordan,2017,Clinical Medicine,Otorhinolaryngology,1.143243691433283
Bosnia & Herzegovina,2017,Clinical Medicine,Pathology,2.9863355040667177
Cyprus,2017,Clinical Medicine,Pediatrics,1.751608086449563
Finland,2017,Clinical Medicine,Pediatrics,1.5043478004395827
Kenya,2017,Clinical Medicine,Pediatrics,3.2872988836951187
Malta,2017,Clinical Medicine,Pediatrics,5.700202013404754
Reunion,2017,Clinical Medicine,Pediatrics,4.222780214959421
Sweden,2017,Clinical Medicine,Pediatrics,1.355449526780228
Algeria,2017,Clinical Medicine,Pharmacology,1.0044176260527695
Bosnia & Herzegovina,2017,Clinical Medicine,Pharmacology,1.4422860478707902
Swaziland,2017,Clinical Medicine,Pharmacology,1.0444790464319187
Tonga,2017,Clinical Medicine,Pharmacology,4.035487224850595
Mozambique,2017,Clinical Medicine,Pharmacy,1.6813158549738656
Sudan,2017,Clinical Medicine,Pharmacy,1.260011650015217
Vietnam,2017,Clinical Medicine,Pharmacy,1.7193972905590018
Colombia,2017,Clinical Medicine,Psychiatry,1.131694860705568
Cyprus,2017,Clinical Medicine,Psychiatry,1.8074527875238835
Germany,2017,Clinical Medicine,Psychiatry,1.117587159790168
Guinea,2017,Clinical Medicine,Psychiatry,3.8033970800324
Kenya,2017,Clinical Medicine,Psychiatry,1.240238178271435
Somalia,2017,Clinical Medicine,Psychiatry,6.338995133387334
Sweden,2017,Clinical Medicine,Psychiatry,1.643783299282767
South Korea,2017,Clinical Medicine,Radiology & Nuclear Medicine,1.7322642693887602
Dominican Republic,2017,Clinical Medicine,Respiratory System,4.627490217004625
Hungary,2017,Clinical Medicine,Respiratory System,1.1657838146415365
Syria,2017,Clinical Medicine,Respiratory System,1.1727201234874731
Taiwan,2017,Clinical Medicine,Respiratory System,1.087535567286266
Venezuela,2017,Clinical Medicine,Respiratory System,2.3780158059607097
Haiti,2017,Clinical Medicine,Surgery,4.9712993472018505
Fiji,2017,Clinical Medicine,Tropical Medicine,15.180485881636889
Ghana ,2017,Clinical Medicine,Tropical Medicine,21.76856049204582
India,2017,Clinical Medicine,Tropical Medicine,1.290524581752311
Liberia ,2017,Clinical Medicine,Tropical Medicine,70.6314273659494
Malaysia,2017,Clinical Medicine,Tropical Medicine,3.9464181571479946
Marshall Islands,2017,Clinical Medicine,Tropical Medicine,76.28194155522536
Rwanda,2017,Clinical Medicine,Tropical Medicine,16.013384677623645
Tunisia,2017,Clinical Medicine,Tropical Medicine,1.1648638544646106
Dominican Republic,2017,Clinical Medicine,Urology,2.0455045799426035
Sri Lanka,2017,Clinical Medicine,Urology,2.599820706568271
Syria,2017,Clinical Medicine,Urology,2.0735251906267487
Austria,2017,Clinical Medicine,Veterinary Medicine,1.5617055248364042
Cambodia,2017,Clinical Medicine,Veterinary Medicine,6.014397385758402
Chad,2017,Clinical Medicine,Veterinary Medicine,4.065287121855216
Costa Rica,2017,Clinical Medicine,Veterinary Medicine,2.370918557076091
Laos,2017,Clinical Medicine,Veterinary Medicine,3.6360332021562174
